Model,Abstract,Ground Truth,Predictions,Hallucinations,Jaccard Similarity,Precision,Recall,Exclusive Ground Truth,Exclusive Predictions,Weight,Broadness Score,overprediction penalty,penalty,Adjusted Weights
gpt-3.5-turbo,"Yin and yang 1 (YY1) is a well-known zinc-finger transcription factor with crucial roles in normal development and malignancy. YY1 acts both as a repressor and as an activator of gene expression. We have identified 23 individuals with de novo mutations or deletions of YY1 and phenotypic features that define a syndrome of cognitive impairment, behavioral alterations, intrauterine growth restriction, feeding problems, and various congenital malformations. Our combined clinical and molecular data define ""YY1 syndrome"" as a haploinsufficiency syndrome. Through immunoprecipitation of YY1-bound chromatin from affected individuals' cells with antibodies recognizing both ends of the protein, we show that YY1 deletions and missense mutations lead to a global loss of YY1 binding with a preferential retention at high-occupancy sites. Finally, we uncover a widespread loss of H3K27 acetylation in particular on the YY1-bound enhancers, underscoring a crucial role for YY1 in enhancer regulation. Collectively, these results define a clinical syndrome caused by haploinsufficiency of YY1 through dysregulation of key transcriptional regulators.","{'Medicinal chemistry', 'Drug metabolism', 'Human biology', 'Chemistry', 'Molecular genetics', 'Biochemistry', 'Protein binding sites', 'Genetics'}","{'Epigenetics', 'Molecular biology', 'Biochemistry', 'Cell biology', 'Developmental biology', 'Genomics', 'Transcription factors and regulatory sites', 'Genetics'}",set(),0.14285714285714285,0.25,0.25,"{'Medicinal chemistry', 'Drug metabolism', 'Human biology', 'Chemistry', 'Molecular genetics', 'Protein binding sites'}","{'Molecular biology', 'Cell biology', 'Developmental biology', 'Genomics', 'Transcription factors and regulatory sites', 'Epigenetics'}",0.9337325637325635,0.25,1.0,1.0,0.9337325637325635
gpt-3.5-turbo,"Duck enteritis virus (DEV) is an important herpesvirus pathogen associated with acute, highly contagious lethal disease in waterfowls. Using a deep sequencing approach on RNA from infected chicken embryo fibroblast cultures, we identified several novel DEV-encoded micro (mi)RNAs. Unlike most mardivirus-encoded miRNAs, DEV-encoded miRNAs mapped mostly to the unique long region of the genome. The precursors of DEV miR-D18 and miR-D19 overlapped with each other, suggesting similarities to miRNA-offset RNAs, although only the DEV-miR-D18-3p was functional in reporter assays. Identification of these novel miRNAs will add to the growing list of virus-encoded miRNAs enabling the exploration of their roles in pathogenesis.","{'Virology', 'Genetics', 'Zoology'}","{'Molecular biology', 'Virology', 'Bioinformatics', 'Microbiology', 'Genetics'}",set(),0.3333333333333333,0.4,0.6666666666666666,{'Zoology'},"{'Microbiology', 'Molecular biology', 'Bioinformatics'}",1.125,0.0,0.6,0.6,0.6749999999999999
gpt-3.5-turbo,"Candida parapsilosis is a pathogenic fungus that is major cause of hospital-acquired infection, predominantly due to growth as biofilms on indwelling medical devices. It is related to Candida albicans, which remains the most common cause of candidiasis disease in humans. The transcription factor Bcr1 is an important regulator of biofilm formation in vitro in both C. parapsilosis and C. albicans. We show here that C. parapsilosis Bcr1 is required for in vivo biofilm development in a rat catheter model, like C. albicans. By comparing the transcription profiles of a bcr1 deletion in both species we found that regulation of expression of the CFEM family is conserved. In C. albicans, three of the five CFEM cell wall proteins (Rbt5, Pga7 and Csa1) are associated with both biofilm formation and acquisition of iron from heme, which is an important virulence characteristic. In C. parapsilosis, the CFEM family has undergone an expansion to 7 members. Expression of three genes (CFEM2, CFEM3, and CFEM6) is dependent on Bcr1, and is induced in low iron conditions. All three are involved in the acquisition of iron from heme. However, deletion of the three CFEM genes has no effect on biofilm formation in C. parapsilosis. Our data suggest that the role of the CFEM family in iron acquisition is conserved between C. albicans and C. parapsilosis, but their role in biofilm formation is not.","{'Pathology', 'Zoology', 'Proteins', 'Microbiology', 'Drug metabolism', 'Genetics', 'Biomarkers'}",set(),"{'Candida parapsilosis', 'Candida albicans', 'CFEM family', 'Biofilm formation', 'Transcription factor Bcr1', 'Hospital-acquired infection', 'Iron acquisition'}",0.0,0.0,0.0,"{'Pathology', 'Zoology', 'Drug metabolism', 'Proteins', 'Microbiology', 'Genetics', 'Biomarkers'}",set(),0.0,0.0,inf,False,0.0
gpt-3.5-turbo,"Dissipation kinetics of mesotrione, a new triketone herbicide, sprayed on soil from Limagne (Puy-de-Dôme, France) showed that the soil microflora were able to biotransform it. Bacteria from this soil were cultured in mineral salt solution supplemented with mesotrione as sole source of carbon for the isolation of mesotrione-degrading bacteria. The bacterial community structure of the enrichment cultures was analyzed by temporal temperature gradient gel electrophoresis (TTGE). The TTGE fingerprints revealed that mesotrione had an impact on bacterial community structure only at its highest concentrations and showed mesotrione-sensitive and mesotrione-adapted strains. Two adapted strains, identified as Bacillus sp. and Arthrobacter sp., were isolated by colony hybridization methods. Biodegradation assays showed that only the Bacillus sp. strain was able to completely and rapidly biotransform mesotrione. Among several metabolites formed, 2-amino-4-methylsulfonylbenzoic acid (AMBA) accumulated in the medium. Although sulcotrione has a chemical structure closely resembling that of mesotrione, the isolates were unable to degrade it.","{'Ecology', 'Microbial ecology', 'Microbiology', 'Drug metabolism', 'Environmental sciences'}","{'Agricultural science', 'Environmental sciences', 'Microbiology'}","{'Soil', 'Biodegradation', 'Bacteria'}",0.3333333333333333,0.6666666666666666,0.4,"{'Ecology', 'Drug metabolism', 'Microbial ecology'}",{'Agricultural science'},1.0707671957671958,0.5,1.6666666666666667,False,0.0
gpt-3.5-turbo,"Many cellular models aimed at elucidating cancer biology do not recapitulate pathobiology including tumor heterogeneity, an inherent feature of cancer that underlies treatment resistance. Here we introduce a cancer modeling paradigm using genetically engineered human pluripotent stem cells (hiPSCs) that captures authentic cancer pathobiology. Orthotopic engraftment of the neural progenitor cells derived from hiPSCs that have been genome-edited to contain tumor-associated genetic driver mutations revealed by The Cancer Genome Atlas project for glioblastoma (GBM) results in formation of high-grade gliomas. Similar to patient-derived GBM, these models harbor inter-tumor heterogeneity resembling different GBM molecular subtypes, intra-tumor heterogeneity, and extrachromosomal DNA amplification. Re-engraftment of these primary tumor neurospheres generates secondary tumors with features characteristic of patient samples and present mutation-dependent patterns of tumor evolution. These cancer avatar models provide a platform for comprehensive longitudinal assessment of human tumor development as governed by molecular subtype mutations and lineage-restricted differentiation.","{'Pathology', 'Zoology', 'Drug metabolism', 'Human biology', 'Gene regulation', 'DNA mutation', 'Genetics', 'Gene expression', 'Genetic engineering'}","{'Drug development', 'Epigenetics', 'Molecular biology', 'Oncology', 'Biotechnology', 'Data integration and warehousing', 'Drug discovery', 'Cell biology', 'Genomics', 'DNA mutation', 'Genetics', 'Biology'}","{'Cancer', 'Tumor heterogeneity', 'Stem cells'}",0.10526315789473684,0.16666666666666666,0.2222222222222222,"{'Pathology', 'Zoology', 'Drug metabolism', 'Human biology', 'Gene regulation', 'Gene expression', 'Genetic engineering'}","{'Drug development', 'Molecular biology', 'Oncology', 'Biotechnology', 'Data integration and warehousing', 'Drug discovery', 'Cell biology', 'Genomics', 'Epigenetics', 'Biology'}",0.8616576011939424,0.10526315789473684,0.75,0.75,0.6462432008954568
gpt-3.5-turbo,"Chocolate Pots hot springs (CP) is a unique, circumneutral pH, iron-rich, geothermal feature in Yellowstone National Park. Prior research at CP has focused on photosynthetically driven Fe(II) oxidation as a model for mineralization of microbial mats and deposition of Archean banded iron formations. However, geochemical and stable Fe isotopic data have suggested that dissimilatory microbial iron reduction (DIR) may be active within CP deposits. In this study, the potential for microbial reduction of native CP Fe(III) oxides was investigated, using a combination of cultivation dependent and independent approaches, to assess the potential involvement of DIR in Fe redox cycling and associated stable Fe isotope fractionation in the CP hot springs. Endogenous microbial communities were able to reduce native CP Fe(III) oxides, as documented by most probable number enumerations and enrichment culture studies. Enrichment cultures demonstrated sustained DIR driven by oxidation of acetate, lactate, and H2 . Inhibitor studies and molecular analyses indicate that sulfate reduction did not contribute to observed rates of DIR in the enrichment cultures through abiotic reaction pathways. Enrichment cultures produced isotopically light Fe(II) during DIR relative to the bulk solid-phase Fe(III) oxides. Pyrosequencing of 16S rRNA genes from enrichment cultures showed dominant sequences closely affiliated with Geobacter metallireducens, a mesophilic Fe(III) oxide reducer. Shotgun metagenomic analysis of enrichment cultures confirmed the presence of a dominant G. metallireducens-like population and other less dominant populations from the phylum Ignavibacteriae, which appear to be capable of DIR. Gene (protein) searches revealed the presence of heat-shock proteins that may be involved in increased thermotolerance in the organisms present in the enrichments as well as porin-cytochrome complexes previously shown to be involved in extracellular electron transport. This analysis offers the first detailed insight into how DIR may impact the Fe geochemistry and isotope composition of a Fe-rich, circumneutral pH geothermal environment.","{'Microbiology', 'Drug metabolism', 'Sequence analysis'}","{'Microbiology', 'Environmental sciences'}",{'Geochemistry'},0.25,0.5,0.3333333333333333,"{'Drug metabolism', 'Sequence analysis'}",{'Environmental sciences'},0.25,0.0,1.5,False,0.0
gpt-3.5-turbo,"Because microRNAs (miRNAs) have been associated with eye diseases, our study aims to profile ocular miRNA expression in normal human ciliary body (CB), cornea, and trabecular meshwork (TM) using miRNA-Seq to provide a foundation for better understanding of miRNA function and disease involvement in these tissues.","{'Sequence analysis', 'Drug metabolism', 'Genetics', 'Human biology', 'RNA'}","{'Molecular biology', 'Ophthalmology', 'Bioinformatics', 'Genetics', 'RNA'}",set(),0.25,0.4,0.4,"{'Drug metabolism', 'Human biology', 'Sequence analysis'}","{'Ophthalmology', 'Molecular biology', 'Bioinformatics'}",1.0370370370370372,0.0,1.0,1.0,1.0370370370370372
gpt-3.5-turbo,"In the malaria parasite Plasmodium falciparum, the switch from asexual multiplication to sexual differentiation into gametocytes is essential for transmission to mosquitos. The transcription factor PfAP2-G is a key determinant of sexual commitment that orchestrates this crucial cell fate decision. Here we identify the direct targets of PfAP2-G and demonstrate that it dynamically binds hundreds of sites across the genome. We find that PfAP2-G is a transcriptional activator of early gametocyte genes, and identify differences in PfAP2-G occupancy between gametocytes derived via next-cycle and same-cycle conversion. Our data implicate PfAP2-G not only as a transcriptional activator of gametocyte genes, but also as a potential regulator of genes important for red blood cell invasion. We also find that regulation by PfAP2-G requires interaction with a second transcription factor, PfAP2-I. These results clarify the functional role of PfAP2-G during sexual commitment and early gametocytogenesis.","{'Gene regulation', 'Proteins', 'Drug metabolism', 'Parasitology', 'Genetics', 'Gene expression'}","{'Molecular biology', 'Parasitology', 'Bioinformatics', 'Genomics', 'Genetics'}",set(),0.2222222222222222,0.4,0.3333333333333333,"{'Drug metabolism', 'Gene regulation', 'Proteins', 'Gene expression'}","{'Genomics', 'Molecular biology', 'Bioinformatics'}",1.0006944444444446,0.0,1.2,False,0.0
gpt-3.5-turbo,"Diagnostic and prognostic evaluation of chronic lymphocytic leukemia (CLL) involves blood cell counts, immunophenotyping, IgVH mutation status, and cytogenetic analyses. We generated B-cell associated gene-signatures (BAGS) based on six naturally occurring B-cell subsets within normal bone marrow. Our hypothesis is that by segregating CLL according to BAGS, we can identify subtypes with prognostic implications in support of pathogenetic value of BAGS. Microarray-based gene-expression samples from eight independent CLL cohorts (1,024 untreated patients) were BAGS-stratified into pre-BI, pre-BII, immature, naïve, memory, or plasma cell subtypes; the majority falling within the memory (24.5-45.8%) or naïve (14.5-32.3%) categories. For a subset of CLL patients (n = 296), time to treatment (TTT) was shorter amongst early differentiation subtypes (pre-BI/pre-BII/immature) compared to late subtypes (memory/plasma cell, HR: 0.53 [0.35-0.78]). Particularly, pre-BII subtype patients had the shortest TTT among all subtypes. Correlates derived for BAGS subtype and IgVH mutation (n = 405) revealed an elevated mutation frequency in late vs. early subtypes (71% vs. 45%, P < .001). Predictions for BAGS subtype resistance towards rituximab and cyclophosphamide varied for rituximab, whereas all subtypes were sensitive to cyclophosphamide. This study supports our hypothesis that BAGS-subtyping may be of tangible prognostic and pathogenetic value for CLL patients.","{'Physiology', 'Gene regulation', 'Drug metabolism', 'Gene expression', 'Human biology'}","{'Molecular biology', 'Oncology', 'Biotechnology', 'Immunology', 'Bioinformatics', 'Genomics', 'Genetics', 'Cytogenetics', 'Biomarkers'}",set(),0.0,0.0,0.0,"{'Physiology', 'Drug metabolism', 'Human biology', 'Gene regulation', 'Gene expression'}","{'Molecular biology', 'Oncology', 'Biotechnology', 'Immunology', 'Bioinformatics', 'Genomics', 'Genetics', 'Cytogenetics', 'Biomarkers'}",0.7858838383838385,0.05263157894736842,0.5555555555555556,0.5555555555555556,0.4366021324354658
gpt-3.5-turbo,"CTCF is a key insulator-binding protein, and mammalian genomes contain numerous CTCF sites, many of which are organized in tandem.","{'Biochemistry', 'Medicinal chemistry', 'Protein binding sites', 'Drug metabolism', 'Genetics', 'DNA binding sites', 'Chemistry'}","{'Genomics', 'Genetics', 'Molecular biology', 'DNA binding sites'}",set(),0.2222222222222222,0.5,0.2857142857142857,"{'Medicinal chemistry', 'Drug metabolism', 'Chemistry', 'Biochemistry', 'Protein binding sites'}","{'Genomics', 'Molecular biology'}",0.9669642857142857,0.3333333333333333,1.75,False,0.0
gpt-3.5-turbo,"Adipocytes arise from the commitment and differentiation of adipose precursors in white adipose tissue (WAT). In studying adipogenesis, precursor markers, including Pref-1 and PDGFRα, are used to isolate precursors from stromal vascular fractions of WAT, but the relation among the markers is not known. Here, we used the Pref-1 promoter-rtTA system in mice for labeling Pref-1<sup>+</sup> cells and for inducible inactivation of the Pref-1 target Sox9. We show the requirement of Sox9 for the maintenance of Pref-1<sup>+</sup> proliferative, early precursors. Upon Sox9 inactivation, these Pref-1<sup>+</sup> cells become PDGFRα<sup>+</sup> cells that express early adipogenic markers. Thus, we show that Pref-1<sup>+</sup> cells precede PDGFRα<sup>+</sup> cells in the adipogenic pathway and that Sox9 inactivation is required for WAT growth and expansion. Furthermore, we show that in maintaining early adipose precursors, Sox9 activates Meis1, which prevents adipogenic differentiation. Our study also demonstrates the Pref-1 promoter-rtTA system for inducible gene inactivation in early adipose precursor populations.","{'Biomarkers', 'Drug metabolism', 'Zoology', 'Protein binding sites'}","{'Proteomics', 'Physiology', 'Molecular biology', 'Cell biology', 'Bioinformatics', 'Genomics', 'Genetics'}",set(),0.0,0.0,0.0,"{'Biomarkers', 'Drug metabolism', 'Zoology', 'Protein binding sites'}","{'Proteomics', 'Physiology', 'Molecular biology', 'Bioinformatics', 'Cell biology', 'Genomics', 'Genetics'}",0.7819444444444442,0.0,0.5714285714285714,0.5714285714285714,0.4468253968253967
gpt-3.5-turbo,"Tumor suppressive microRNA (miR)-150 inhibits metastasis by combining with the C-C chemokine receptor 6 (CCR6) ""seed sequence"" mRNA of the 3'-untranslated region (3'-UTR) in advanced cutaneous T-cell lymphoma (CTCL). Because the histone deacetylase inhibitor (HDACI) vorinostat showed excellent outcomes for treating advanced CTCL, HDACIs may reduce the metastasis of CTCL by targeting miR-150 and/ or CCR6. To examine whether these candidate molecules are essential HDACI targets in advanced CTCL, we used the My-La, HH, and HUT78 CTCL cell lines for functional analysis because we previously demonstrated that their xenografts in NOD/Shi-scid IL-2γnul mice (CTCL mice) induced multiple metastases. We found that pan- HDACIs (vorinostat and panobinostat) inhibited the migration of CTCL cells and downregulated CCR6. The miRNA microarray analysis against CTCL cell lines demonstrated that these pan-HDACIs commonly upregulated 161 miRNAs, including 34 known tumor suppressive miRNAs such as miR-150. Although 35 miRNAs possessing the CCR6 ""seed sequence"" were included in these 161 miRNAs, miR-150 and miR-185-5p were downregulated in CTCL cells compared to in normal CD4+ T-cells. The transduction of 12 candidate miRNAs against CTCL cells revealed that miR-150 most efficiently inhibited their migration capabilities and downregulated CCR6. Quantitative reverse transcriptase-polymerase chain reaction demonstrated that miR-150 was downregulated in advanced but not early CTCL primary cases. Finally, we injected miR-150 or siCCR6 into CTCL mice and found that mouse survival was significantly prolonged. These results indicate that miR-150 and its target, CCR6, are essential therapeutic targets of pan-HDACIs in advanced CTCL with metastatic potential.","{'Pathology', 'Zoology', 'Drug metabolism', 'Human biology', 'Gene regulation', 'Pharmacology', 'Genetics', 'Gene expression'}","{'Molecular biology', 'Biochemistry', 'Cell biology', 'Genomics', 'Genetics'}","{'MicroRNA', 'Tumor suppressor', 'Cancer', 'Chemokine receptor', 'Metastasis', 'Migration', 'Cutaneous T-cell lymphoma', 'Therapeutic targets', 'Histone deacetylase inhibitor'}",0.08333333333333333,0.2,0.125,"{'Pathology', 'Zoology', 'Drug metabolism', 'Human biology', 'Gene regulation', 'Pharmacology', 'Gene expression'}","{'Genomics', 'Biochemistry', 'Molecular biology', 'Cell biology'}",0.8297335600907032,0.0,1.6,False,0.0
gpt-3.5-turbo,"Bacterial genes that change in expression upon environmental disturbance have commonly been seen as those that must also phenotypically matter. However, several studies suggest that differentially expressed genes are rarely phenotypically important. We demonstrate, for Gram-positive and Gram-negative bacteria, that these seemingly uncoordinated gene sets are involved in responses that can be linked through topological network analysis. However, the level of coordination is stress dependent. While a well-coordinated response is triggered in response to nutrient stress, antibiotics trigger an uncoordinated response in which transcriptionally and phenotypically important genes are neither linked spatially nor in their magnitude. Moreover, a gene expression meta-analysis reveals that genes with large fitness changes during stress have low transcriptional variation across hundreds of other conditions, and vice versa. Our work suggests that cellular responses can be understood through network models that incorporate regulatory and genetic relationships, which could aid drug target predictions and genetic network engineering.","{'Medicinal chemistry', 'Drug metabolism', 'Chemistry', 'Biochemistry', 'Gene regulation', 'Genotype and phenotype', 'Pharmacology', 'Genetics', 'Gene expression'}","{'Molecular biology', 'Bioinformatics', 'Systems biology', 'Genomics', 'Genetics'}","{'Drug target predictions', 'Genetic network engineering', 'Antibiotic resistance'}",0.07692307692307693,0.2,0.1111111111111111,"{'Medicinal chemistry', 'Drug metabolism', 'Chemistry', 'Biochemistry', 'Gene regulation', 'Genotype and phenotype', 'Pharmacology', 'Gene expression'}","{'Genomics', 'Molecular biology', 'Bioinformatics', 'Systems biology'}",0.8378074306645737,0.16666666666666666,1.8,False,0.0
gpt-4,"While microarray experiments generate voluminous data, discerning trends that support an existing or alternative paradigm is challenging. To synergize hypothesis building and testing, we designed the Pathogen Associated Drosophila MicroArray (PADMA) database for easy retrieval and comparison of microarray results from immunity-related experiments (www.padmadatabase.org). PADMA also allows biologists to upload their microarray-results and compare it with datasets housed within PADMA. We tested PADMA using a preliminary dataset from Ganaspis xanthopoda-infected fly larvae, and uncovered unexpected trends in gene expression, reshaping our hypothesis. Thus, the PADMA database will be a useful resource to fly researchers to evaluate, revise, and refine hypotheses.","{'Genetics', 'Zoology', 'Computational biology'}","{'Drug development', 'Molecular biology', 'Oncology', 'Biotherapeutics', 'Biochemistry', 'Biomedical science', 'Cell biology', 'Genetics'}",set(),0.1,0.125,0.3333333333333333,"{'Zoology', 'Computational biology'}","{'Drug development', 'Molecular biology', 'Oncology', 'Biotherapeutics', 'Biochemistry', 'Biomedical science', 'Cell biology'}",0.7948696145124715,1.0,0.375,0.375,0.29807610544217683
gpt-4,"Pea powdery mildew (PM) is an important fungal disease caused by an obligate biotroph, Erysiphe pisi (Ep), which significantly impacts pea production worldwide. The phytopathogen secretes a plethora of effectors, primarily through specialized infection structures termed haustoria, to establish a dynamic relationship with its host. To identify Ep effector candidates, a cDNA library of enriched haustoria from Ep-infected pea leaves was sequenced. The Ep transcriptome encodes 622 Ep candidate secreted proteins (CSPs), of which 167 were predicted to be candidate secreted effector proteins (CSEPs). Phylogenetic analysis indicates that Ep CSEPs are highly diverse, but, unlike cereal PM CSEPs, exhibit extensive sequence similarity with effectors from other PMs. Quantitative real-time PCR of a subset of EpCSEP/CSPs revealed that the majority are preferentially expressed in haustoria and exhibit infection stage-specific expression patterns. The functional roles of EpCSEP001, EpCSEP009 and EpCSP083 were probed by host-induced gene silencing (HIGS) via a double-stranded (ds) RNA-mediated RNAi approach. Foliar application of individual EpCSEP/CSP dsRNAs resulted in a marked reduction in PM disease symptoms. These findings were consistent with microscopic and molecular studies, suggesting that these Ep CSEP/CSPs play important roles in pea PM pathogenesis. Homology modelling revealed that EpCSEP001 and EpCSEP009 are analogous to fungal ribonucleases and belong to the RALPH family of effectors. This is the first study to identify and functionally validate candidate effectors from the agriculturally relevant pea PM, and highlights the utility of transcriptomics and HIGS to elucidate the key proteins associated with Ep pathogenesis.","{'Medicinal chemistry', 'Drug metabolism', 'Chemistry', 'Biochemistry', 'Gene regulation', 'Proteins', 'Transcriptomics', 'Microbiology', 'Structural biology', 'Genetics', 'Gene expression'}","{'Evolutionary biology', 'DNA replication and recombination', 'Comparative genomics'}",set(),0.0,0.0,0.0,"{'Medicinal chemistry', 'Drug metabolism', 'Chemistry', 'Biochemistry', 'Gene regulation', 'Proteins', 'Transcriptomics', 'Microbiology', 'Structural biology', 'Genetics', 'Gene expression'}","{'Evolutionary biology', 'DNA replication and recombination', 'Comparative genomics'}",0.7818831168831171,1.1428571428571428,3.6666666666666665,False,0.0
gpt-4,"Differentiation proceeds along a continuum of increasingly fate-restricted intermediates, referred to as canalization<sup>1,2</sup>. Canalization is essential for stabilizing cell fate, but the mechanisms that underlie robust canalization are unclear. Here we show that the BRG1/BRM-associated factor (BAF) chromatin-remodelling complex ATPase gene Brm safeguards cell identity during directed cardiogenesis of mouse embryonic stem cells. Despite the establishment of a well-differentiated precardiac mesoderm, Brm<sup>-/-</sup> cells predominantly became neural precursors, violating germ layer assignment. Trajectory inference showed a sudden acquisition of a non-mesodermal identity in Brm<sup>-/-</sup> cells. Mechanistically, the loss of Brm prevented de novo accessibility of primed cardiac enhancers while increasing the expression of neurogenic factor POU3F1, preventing the binding of the neural suppressor REST and shifting the composition of BRG1 complexes. The identity switch caused by the Brm mutation was overcome by increasing BMP4 levels during mesoderm induction. Mathematical modelling supports these observations and demonstrates that Brm deletion affects cell fate trajectory by modifying saddle-node bifurcations<sup>2</sup>. In the mouse embryo, Brm deletion exacerbated mesoderm-deleted Brg1-mutant phenotypes, severely compromising cardiogenesis, and reveals an in vivo role for Brm. Our results show that Brm is a compensable safeguard of the fidelity of mesoderm chromatin states, and support a model in which developmental canalization is not a rigid irreversible path, but a highly plastic trajectory.","{'Gene regulation', 'Zoology', 'Sequence assembly', 'Genotype and phenotype', 'Drug metabolism', 'Genetics', 'Gene expression'}","{'Genetics', 'Molecular biology', 'Cell biology', 'Biochemistry'}",set(),0.1,0.25,0.14285714285714285,"{'Zoology', 'Drug metabolism', 'Gene regulation', 'Sequence assembly', 'Genotype and phenotype', 'Gene expression'}","{'Biochemistry', 'Molecular biology', 'Cell biology'}",0.8273809523809524,0.0,1.75,False,0.0
gpt-4,"The annual migration of a bird can involve thousands of kilometres of nonstop flight, requiring accurately timed seasonal changes in physiology and behaviour. Understanding the molecular mechanisms controlling this endogenous programme can provide functional and evolutionary insights into the circannual biological clock and the potential of migratory species to adapt to changing environments. Under naturally timed photoperiod conditions, we maintained captive Swainson's thrushes (Catharus ustulatus) and performed RNA sequencing (RNA-Seq) of the ventral hypothalamus and optic chiasma to evaluate transcriptome-wide gene expression changes of individuals in migratory condition. We found that 188 genes were differentially expressed in relation to migratory state, 86% of which have not been previously linked to avian migration. Focal hub genes were identified that are candidate variables responsible for the occurrence of migration (e.g. CRABP1). Numerous genes involved in cell adhesion, proliferation and motility were differentially expressed (including RHOJ, PAK1 and TLN1), suggesting that migration-related changes are regulated by seasonal neural plasticity.","{'Genetics', 'Transcriptomics', 'Gene expression', 'Zoology'}","{'Gene expression', 'Animal study', 'Biology', 'Neurobiology'}",set(),0.14285714285714285,0.25,0.25,"{'Genetics', 'Transcriptomics', 'Zoology'}","{'Animal study', 'Biology', 'Neurobiology'}",0.8298059964726632,0.0,1.0,1.0,0.8298059964726632
gpt-4,"The utilization of methane, a potent greenhouse gas, is an important component of local and global carbon cycles that is characterized by tight linkages between methane-utilizing (methanotrophic) and nonmethanotrophic bacteria. It has been suggested that the methanotroph sustains these nonmethanotrophs by cross-feeding, because subsequent products of the methane oxidation pathway, such as methanol, represent alternative carbon sources. We established cocultures in a microcosm model system to determine the mechanism and substrate that underlay the observed cross-feeding in the environment. Lanthanum, a rare earth element, was applied because of its increasing importance in methylotrophy. We used co-occurring strains isolated from Lake Washington sediment that are involved in methane utilization: a methanotroph and two nonmethanotrophic methylotrophs. Gene-expression profiles and mutant analyses suggest that methanol is the dominant carbon and energy source the methanotroph provides to support growth of the nonmethanotrophs. However, in the presence of the nonmethanotroph, gene expression of the dominant methanol dehydrogenase (MDH) shifts from the lanthanide-dependent MDH (XoxF)-type, to the calcium-dependent MDH (MxaF)-type. Correspondingly, methanol is released into the medium only when the methanotroph expresses the MxaF-type MDH. These results suggest a cross-feeding mechanism in which the nonmethanotrophic partner induces a change in expression of methanotroph MDHs, resulting in release of methanol for its growth. This partner-induced change in gene expression that benefits the partner is a paradigm for microbial interactions that cannot be observed in studies of pure cultures, underscoring the importance of synthetic microbial community approaches to understand environmental microbiomes.","{'Carbon cycle', 'Proteins', 'Pharmacology', 'Drug metabolism', 'Gene expression'}","{'Molecular biology', 'Personalised medicine', 'Immunogenetics', 'Haematology', 'Gene expression'}",set(),0.1111111111111111,0.2,0.2,"{'Drug metabolism', 'Carbon cycle', 'Proteins', 'Pharmacology'}","{'Personalised medicine', 'Molecular biology', 'Immunogenetics', 'Haematology'}",0.863764880952381,0.6,1.0,1.0,0.863764880952381
gpt-4,"We designed and constructed a genome-wide microarray with 22,987 70-mer oligonucleotides covering the presently known and predicted genes in the silkworm genome, and surveyed the gene expression in multiple silkworm tissues on day 3 of the fifth instar. Clusters of tissue-prevalent and tissue-specific genes and genes that are differentially expressed in different tissues were identified, and they reflect well major tissue-specific functions on the molecular level. The data presented in this study provide a new resource for annotating the silkworm genome.","{'Biochemistry', 'Medicinal chemistry', 'Zoology', 'Drug metabolism', 'Genetics', 'Chemistry'}","{'Virology', 'Molecular biology'}","{'Functional, regulatory and non-coding RNA'}",0.0,0.0,0.0,"{'Medicinal chemistry', 'Zoology', 'Drug metabolism', 'Chemistry', 'Biochemistry', 'Genetics'}","{'Virology', 'Molecular biology'}",0.7591269841269842,0.25,3.0,False,0.0
