Model,Abstract,MeSH Terms,Old Ground Truth,New Ground Truth,Predictions,Jaccard Similarity,Precision,Recall,Added Labels (Predictions against New Ground Truth),Missing Labels (Predictions against New Ground Truth),Added Labels (Predictions against GPT-3.5),Missing Labels (Predictions against GPT-3.5),Hallucinations
gpt-3.5-turbo,"DNA recombination is required for effective segregation and diversification of genomes and for the successful completion of meiosis. Recent studies in various species hybrids have demonstrated a genetic link between DNA recombination and speciation. Consistent with this, we observed a striking suppression of recombination in the hybrids between two nematodes, the hermaphroditic Caenorhabditis briggsae and the gonochoristic C. nigoni. To unravel the molecular basis underlying the recombination suppression in their hybrids, we generated a C. nigoni genome with chromosome-level contiguity and produced an improved C. briggsae genome with resolved gaps up to 2.8 Mb. The genome alignment reveals not only high sequence divergences but also pervasive intra- and inter-chromosomal sequence re-arrangements between the two species, which are plausible culprits for the observed suppression. Comparison of recombination boundary sequences suggests that recombination in the hybrid requires extensive sequence homology, which is rarely seen between the two genomes. The new genomes and genomic libraries form invaluable resources for studying genome evolution, hybrid incompatibilities and sex evolution for this pair of model species.","['Animals', 'Base Sequence', 'Biological Evolution', 'Caenorhabditis/classification/*genetics', 'Chimera/*genetics', 'Chromosome Mapping', 'Crosses, Genetic', 'Female', '*Genome', 'Genomic Library', 'Hermaphroditic Organisms/*genetics', 'Male', 'Meiosis', '*Recombination, Genetic', 'Sequence Alignment']","Animal study, Clone library, DNA replication and recombination, Evolutionary biology, Genetics, Genomics, Laboratory animal science, Model organisms, Zoology","{'Genetics', 'Zoology', 'DNA replication and recombination'}","{'Hybrid incompatibilities', 'Sex evolution', 'Sequence homology', 'Comparative genomics', 'Genome evolution', 'Molecular basis', 'Genomics', 'DNA replication and recombination', 'DNA'}",0.09090909090909091,0.1111111111111111,0.3333333333333333,"{'Hybrid incompatibilities', 'Sex evolution', 'DNA', 'Sequence homology', 'Comparative genomics', 'Molecular basis', 'Genomics', 'Genome evolution'}","{'Genetics', 'Zoology'}",N/A,N/A,"{'Hybrid incompatibilities', 'Sex evolution', 'Sequence homology', 'Molecular basis', 'Genome evolution'}"
gpt-3.5-turbo,"Newborns are frequently affected by mucocutaneous candidiasis. Th17 cells essentially limit mucosal invasion by commensal <i>Candida</i> spp. Here, we sought to understand the molecular basis for the developmental lack of Th17 cell responses in circulating blood neonatal T cells. Naive cord blood CD4 T cells stimulated in Th17-differentiating conditions inherently produced high levels of the interleukin-22 immunoregulatory cytokine, particularly in the presence of neonatal antigen-presenting cells. A genome-wide transcriptome analysis comparing neonatal and adult naïve CD4 T cells <i>ex vivo</i> revealed major developmental differences in gene networks regulating Small Drosophila Mothers Against Decapentaplegic (SMAD) and Signal Transducer and Activator of Transcription 3 (STAT3) signaling. These changes were functionally validated by experiments showing that the requirement for TGF-β in human Th17 cell differentiation is age-dependent. Moreover, STAT3 activity was profoundly diminished while overexpression of the <i>STAT3</i> gene restored Th17 cell differentiation capacity in neonatal T cells. These data reveal that Th17 cell responses are developmentally regulated at the gene expression level in human neonates. These developmental changes may protect newborns against pathological Th17 cell responses, at the same time increasing their susceptibility to mucocutaneous candidiasis.","['Age Factors', 'Cell Differentiation/genetics/immunology', 'Cytokines/biosynthesis', 'Humans', '*Immunomodulation', 'Infant, Newborn', 'Interleukins/*metabolism', 'Lymphocyte Activation/immunology', 'STAT3 Transcription Factor/metabolism', 'T-Lymphocyte Subsets/immunology/metabolism', 'Th17 Cells/*immunology/*metabolism', 'Transforming Growth Factor beta/metabolism']","Cytogenetics, Human biology, Human genetics, Immunogenetics, Immunology, Immunomics, Protein interactions, Transcription factors and regulatory sites","{'Immunogenetics', 'Human biology', 'Immunology', 'Drug metabolism', 'Genetics'}","{'""Developmental biology""', '""Allergy', '""Biology""', 'clinical immunology and immunotherapeutics""', '""Pediatrics""', '""Molecular biology""', '""Genetics""', '""Immunology""', '""Cell biology""'}",0.0,0.0,0.0,"{'""Developmental biology""', '""Allergy', '""Biology""', 'clinical immunology and immunotherapeutics""', '""Pediatrics""', '""Molecular biology""', '""Genetics""', '""Immunology""', '""Cell biology""'}","{'Human biology', 'Genetics', 'Immunogenetics', 'Immunology', 'Drug metabolism'}",N/A,N/A,"{'""Developmental biology""', '""Allergy', '""Biology""', 'clinical immunology and immunotherapeutics""', '""Pediatrics""', '""Molecular biology""', '""Genetics""', '""Immunology""', '""Cell biology""'}"
gpt-3.5-turbo,"Glioblastoma stem cells (GSCs) are implicated in tumor neovascularization, invasiveness, and therapeutic resistance. To illuminate mechanisms governing these hallmark features, we developed a de novo glioblastoma multiforme (GBM) model derived from immortalized human neural stem/progenitor cells (hNSCs) to enable precise system-level comparisons of pre-malignant and oncogene-induced malignant states of NSCs. Integrated transcriptomic and epigenomic analyses uncovered a PAX6/DLX5 transcriptional program driving WNT5A-mediated GSC differentiation into endothelial-like cells (GdECs). GdECs recruit existing endothelial cells to promote peritumoral satellite lesions, which serve as a niche supporting the growth of invasive glioma cells away from the primary tumor. Clinical data reveal higher WNT5A and GdECs expression in peritumoral and recurrent GBMs relative to matched intratumoral and primary GBMs, respectively, supporting WNT5A-mediated GSC differentiation and invasive growth in disease recurrence. Thus, the PAX6/DLX5-WNT5A axis governs the diffuse spread of glioma cells throughout the brain parenchyma, contributing to the lethality of GBM.","['Endothelial Cells/cytology/metabolism', 'Epigenomics', 'Gene Expression Regulation, Neoplastic', 'Glioblastoma/*genetics/*pathology', 'Homeodomain Proteins/metabolism', 'Humans', 'Neoplasm Invasiveness/*genetics', 'Neural Stem Cells/metabolism', 'PAX6 Transcription Factor/metabolism', 'Proto-Oncogene Proteins c-akt/metabolism', 'Transcription Factors/metabolism', 'Wnt-5a Protein/*genetics']","Epigenetics, Epigenomics, Gene expression, Gene regulation, Genomics, Human biology, Human genetics, Proteins, Regenerative medicine","{'Gene expression', 'Human biology', 'Genetics', 'Epigenomics', 'Gene regulation', 'Pathology', 'Genomics', 'Drug metabolism'}","{'Biology', 'Translational medicine', 'Genetics', 'Bioinformatics', 'Biotechnology', 'Molecular biology', 'Transcriptomics', 'Genomics', 'Oncology'}",0.13333333333333333,0.2222222222222222,0.25,"{'Biology', 'Translational medicine', 'Biotechnology', 'Molecular biology', 'Bioinformatics', 'Transcriptomics', 'Oncology'}","{'Gene expression', 'Human biology', 'Epigenomics', 'Gene regulation', 'Pathology', 'Drug metabolism'}",N/A,N/A,set()
gpt-3.5-turbo,"Genetic variations affecting neural tube closure along the head result in malformations of the face and brain. Neural tube defects (NTDs) are among the most common birth defects in humans. We previously reported a mouse mutant called tuft that arose spontaneously in our wild-type 3H1 colony. Adult tuft mice present midline craniofacial malformations with or without an anterior cephalocele. In addition, affected embryos presented neural tube closure defects resulting in insufficient closure of the anterior neuropore or exencephaly. Here, through whole-genome sequencing, we identified a nonsense mutation in the Tet1 gene, which encodes a methylcytosine dioxygenase (TET1), co-segregating with the tuft phenotype. This mutation resulted in premature termination that disrupts the catalytic domain that is involved in the demethylation of cytosine. We detected a significant loss of TET enzyme activity in the heads of tuft embryos that were homozygous for the mutation and had NTDs. RNA-Seq transcriptome analysis indicated that multiple gene pathways associated with neural tube closure were dysregulated in tuft embryo heads. Among them, the expressions of Cecr2, Epha7 and Grhl2 were significantly reduced in some embryos presenting neural tube closure defects, whereas one or more components of the non-canonical WNT signaling pathway mediating planar cell polarity and convergent extension were affected in others. We further show that the recombinant mutant TET1 protein was capable of entering the nucleus and affected the expression of endogenous Grhl2 in IMCD-3 (inner medullary collecting duct) cells. These results indicate that TET1 is an epigenetic determinant for regulating genes that are crucial to closure of the anterior neural tube and its mutation has implications to craniofacial development, as presented by the tuft mouse.","['Animals', 'Body Size', 'Cell Polarity', 'Codon, Nonsense/genetics', 'DNA-Binding Proteins/genetics', 'Ectoderm/metabolism', 'Embryo, Mammalian/metabolism', 'Gene Expression Regulation, Developmental', 'Homozygote', 'Mice', 'Models, Biological', 'Mutation/*genetics', 'Neural Tube', 'Point Mutation', 'Proto-Oncogene Proteins/genetics', 'RNA/metabolism', 'Transcription Factors/metabolism', 'Wnt Signaling Pathway/genetics']","Animal study, Cell biology, DNA binding sites, DNA mutation, Embryology, Gene expression, Gene regulation, Laboratory animal science, Neurology, Protein binding sites, Proteins, RNA, Zoology","{'Gene expression', 'Zoology', 'RNA', 'DNA mutation', 'Developmental biology', 'Biology', 'Genetics', 'Gene regulation', 'Drug development', 'Drug metabolism'}","{'Gene expression', 'Developmental biology', 'RNA-Seq', 'Genetics', 'Gene regulation', 'Epigenetic determinant', 'WNT signaling pathway', 'Neural tube defects', 'Methylcytosine dioxygenase', 'Craniofacial development', 'Embryology', 'Neurobiology', 'Epigenetics'}",0.21052631578947367,0.3076923076923077,0.4,"{'RNA-Seq', 'Epigenetic determinant', 'Methylcytosine dioxygenase', 'WNT signaling pathway', 'Neural tube defects', 'Craniofacial development', 'Embryology', 'Neurobiology', 'Epigenetics'}","{'Zoology', 'RNA', 'DNA mutation', 'Biology', 'Drug development', 'Drug metabolism'}",N/A,N/A,"{'RNA-Seq', 'Epigenetic determinant', 'Methylcytosine dioxygenase', 'WNT signaling pathway', 'Neural tube defects', 'Craniofacial development'}"
gpt-3.5-turbo,"Yin and yang 1 (YY1) is a well-known zinc-finger transcription factor with crucial roles in normal development and malignancy. YY1 acts both as a repressor and as an activator of gene expression. We have identified 23 individuals with de novo mutations or deletions of YY1 and phenotypic features that define a syndrome of cognitive impairment, behavioral alterations, intrauterine growth restriction, feeding problems, and various congenital malformations. Our combined clinical and molecular data define ""YY1 syndrome"" as a haploinsufficiency syndrome. Through immunoprecipitation of YY1-bound chromatin from affected individuals' cells with antibodies recognizing both ends of the protein, we show that YY1 deletions and missense mutations lead to a global loss of YY1 binding with a preferential retention at high-occupancy sites. Finally, we uncover a widespread loss of H3K27 acetylation in particular on the YY1-bound enhancers, underscoring a crucial role for YY1 in enhancer regulation. Collectively, these results define a clinical syndrome caused by haploinsufficiency of YY1 through dysregulation of key transcriptional regulators.","['Acetylation', 'Adolescent', 'Base Sequence', 'Child, Preschool', 'Chromatin/*metabolism', 'Chromatin Immunoprecipitation', 'Cohort Studies', 'Enhancer Elements, Genetic/genetics', 'Female', 'Gene Ontology', 'Haploinsufficiency/*genetics', 'Haplotypes/genetics', 'Hemizygote', 'Histones/metabolism', 'Humans', 'Intellectual Disability/*genetics', 'Lymphocytes/metabolism', 'Male', 'Methylation', 'Models, Molecular', 'Mutation, Missense/genetics', 'Protein Binding/genetics', 'Protein Domains', '*Transcription, Genetic', 'YY1 Transcription Factor/chemistry/*genetics']","DNA mutation, Human biology, Human genetics, Mobile genetic elements, Molecular modelling, Paediatrics, Preclinical and clinical studies, Protein binding sites","{'Protein binding sites', 'Chemistry', 'Human biology', 'Genetics', 'Biochemistry', 'Drug metabolism', 'Medicinal chemistry', 'Molecular genetics'}","{'Cell biology', 'Developmental biology', 'Transcription factors and regulatory sites', 'Genetics', 'Molecular biology', 'Epigenetics', 'Genomics', 'Biochemistry'}",0.14285714285714285,0.25,0.25,"{'Cell biology', 'Developmental biology', 'Transcription factors and regulatory sites', 'Molecular biology', 'Epigenetics', 'Genomics'}","{'Protein binding sites', 'Chemistry', 'Human biology', 'Medicinal chemistry', 'Drug metabolism', 'Molecular genetics'}",N/A,N/A,set()
gpt-3.5-turbo,"Duck enteritis virus (DEV) is an important herpesvirus pathogen associated with acute, highly contagious lethal disease in waterfowls. Using a deep sequencing approach on RNA from infected chicken embryo fibroblast cultures, we identified several novel DEV-encoded micro (mi)RNAs. Unlike most mardivirus-encoded miRNAs, DEV-encoded miRNAs mapped mostly to the unique long region of the genome. The precursors of DEV miR-D18 and miR-D19 overlapped with each other, suggesting similarities to miRNA-offset RNAs, although only the DEV-miR-D18-3p was functional in reporter assays. Identification of these novel miRNAs will add to the growing list of virus-encoded miRNAs enabling the exploration of their roles in pathogenesis.","['Animals', 'Cells, Cultured', 'Chickens', 'Fibroblasts/virology', 'High-Throughput Nucleotide Sequencing', 'Mardivirus/*genetics', 'MicroRNAs/*genetics', 'RNA, Viral/*genetics']","Animal study, Cell culture collection, Laboratory animal science, RNA, Zoology","{'Genetics', 'Zoology', 'Virology'}","{'Microbiology', 'Virology', 'Genetics', 'Molecular biology', 'Bioinformatics'}",0.3333333333333333,0.4,0.6666666666666666,"{'Microbiology', 'Bioinformatics', 'Molecular biology'}",{'Zoology'},N/A,N/A,set()
gpt-3.5-turbo,"Candida parapsilosis is a pathogenic fungus that is major cause of hospital-acquired infection, predominantly due to growth as biofilms on indwelling medical devices. It is related to Candida albicans, which remains the most common cause of candidiasis disease in humans. The transcription factor Bcr1 is an important regulator of biofilm formation in vitro in both C. parapsilosis and C. albicans. We show here that C. parapsilosis Bcr1 is required for in vivo biofilm development in a rat catheter model, like C. albicans. By comparing the transcription profiles of a bcr1 deletion in both species we found that regulation of expression of the CFEM family is conserved. In C. albicans, three of the five CFEM cell wall proteins (Rbt5, Pga7 and Csa1) are associated with both biofilm formation and acquisition of iron from heme, which is an important virulence characteristic. In C. parapsilosis, the CFEM family has undergone an expansion to 7 members. Expression of three genes (CFEM2, CFEM3, and CFEM6) is dependent on Bcr1, and is induced in low iron conditions. All three are involved in the acquisition of iron from heme. However, deletion of the three CFEM genes has no effect on biofilm formation in C. parapsilosis. Our data suggest that the role of the CFEM family in iron acquisition is conserved between C. albicans and C. parapsilosis, but their role in biofilm formation is not.","['Animals', 'Biofilms/*growth & development', 'Biomarkers/metabolism', 'Candida/metabolism/*pathogenicity', 'Candidiasis/*genetics/*microbiology/pathology', 'Fungal Proteins/antagonists & inhibitors/*genetics/*metabolism', 'Gene Expression Profiling', 'Iron/*metabolism', 'Oligonucleotide Array Sequence Analysis', 'RNA, Messenger/genetics', 'Rats', 'Real-Time Polymerase Chain Reaction', 'Signal Transduction', 'Species Specificity']","Animal study, Biomarkers, Laboratory animal science, Proteins, RNA, Sequence analysis, Zoology","{'Microbiology', 'Zoology', 'Proteins', 'Biomarkers', 'Drug metabolism', 'Genetics', 'Pathology'}","{'Hospital-acquired infection', 'Candida parapsilosis', 'Transcription factor Bcr1', 'Candida albicans', 'Biofilm formation', 'Iron acquisition', 'CFEM family'}",0.0,0.0,0.0,"{'CFEM family', 'Hospital-acquired infection', 'Iron acquisition', 'Transcription factor Bcr1', 'Candida albicans', 'Biofilm formation', 'Candida parapsilosis'}","{'Microbiology', 'Zoology', 'Proteins', 'Biomarkers', 'Genetics', 'Pathology', 'Drug metabolism'}",N/A,N/A,"{'CFEM family', 'Hospital-acquired infection', 'Iron acquisition', 'Transcription factor Bcr1', 'Candida albicans', 'Biofilm formation', 'Candida parapsilosis'}"
gpt-3.5-turbo,"Dissipation kinetics of mesotrione, a new triketone herbicide, sprayed on soil from Limagne (Puy-de-Dôme, France) showed that the soil microflora were able to biotransform it. Bacteria from this soil were cultured in mineral salt solution supplemented with mesotrione as sole source of carbon for the isolation of mesotrione-degrading bacteria. The bacterial community structure of the enrichment cultures was analyzed by temporal temperature gradient gel electrophoresis (TTGE). The TTGE fingerprints revealed that mesotrione had an impact on bacterial community structure only at its highest concentrations and showed mesotrione-sensitive and mesotrione-adapted strains. Two adapted strains, identified as Bacillus sp. and Arthrobacter sp., were isolated by colony hybridization methods. Biodegradation assays showed that only the Bacillus sp. strain was able to completely and rapidly biotransform mesotrione. Among several metabolites formed, 2-amino-4-methylsulfonylbenzoic acid (AMBA) accumulated in the medium. Although sulcotrione has a chemical structure closely resembling that of mesotrione, the isolates were unable to degrade it.","['Bacillus/*isolation & purification/metabolism', 'Biodegradation, Environmental', 'Cyclohexanones/*metabolism', 'Ecology/methods', 'Herbicides/*metabolism', '*Soil Microbiology', 'Soil Pollutants/*metabolism']","Biology, Ecology, Environmental sciences, Microbial ecology, Microbiology, Plant biology","{'Microbiology', 'Environmental sciences', 'Drug metabolism', 'Microbial ecology', 'Ecology'}","{'Microbiology', 'Environmental sciences', 'Biodegradation', 'Soil', 'Bacteria', 'Agricultural science'}",0.2222222222222222,0.3333333333333333,0.4,"{'Agricultural science', 'Bacteria', 'Soil', 'Biodegradation'}","{'Drug metabolism', 'Microbial ecology', 'Ecology'}",N/A,N/A,"{'Bacteria', 'Soil', 'Biodegradation'}"
gpt-3.5-turbo,"Many cellular models aimed at elucidating cancer biology do not recapitulate pathobiology including tumor heterogeneity, an inherent feature of cancer that underlies treatment resistance. Here we introduce a cancer modeling paradigm using genetically engineered human pluripotent stem cells (hiPSCs) that captures authentic cancer pathobiology. Orthotopic engraftment of the neural progenitor cells derived from hiPSCs that have been genome-edited to contain tumor-associated genetic driver mutations revealed by The Cancer Genome Atlas project for glioblastoma (GBM) results in formation of high-grade gliomas. Similar to patient-derived GBM, these models harbor inter-tumor heterogeneity resembling different GBM molecular subtypes, intra-tumor heterogeneity, and extrachromosomal DNA amplification. Re-engraftment of these primary tumor neurospheres generates secondary tumors with features characteristic of patient samples and present mutation-dependent patterns of tumor evolution. These cancer avatar models provide a platform for comprehensive longitudinal assessment of human tumor development as governed by molecular subtype mutations and lineage-restricted differentiation.","['Animals', 'Brain Neoplasms/genetics/metabolism/pathology', 'Cell Differentiation', 'Cell Line, Tumor', 'Female', 'Gene Expression Regulation, Neoplastic', '*Genetic Engineering', 'Genome', 'Glioblastoma/*genetics/metabolism/*pathology', 'Glioma/genetics/pathology', 'Humans', 'Mice', 'Mice, SCID', 'Mutation', 'Neoplasm Transplantation', 'Neoplastic Stem Cells/pathology', 'Neurofibromin 1/genetics', 'PTEN Phosphohydrolase/genetics', 'Pluripotent Stem Cells/*pathology', 'Transplantation, Heterologous', 'Tumor Suppressor Protein p53/genetics']","Animal study, Bioengineering, DNA mutation, Gene expression, Gene regulation, Genetic engineering, Human biology, Human genetics, Informatics, Laboratory animal science, Metabolic engineering, Neurology, Plant biology, Protein expression, Regenerative medicine, Zoology","{'Genetic engineering', 'Gene expression', 'Zoology', 'Human biology', 'DNA mutation', 'Genetics', 'Gene regulation', 'Pathology', 'Drug metabolism'}","{'DNA mutation', 'Cell biology', 'Cancer', 'Tumor heterogeneity', 'Biology', 'Genetics', 'Stem cells', 'Data integration and warehousing', 'Biotechnology', 'Drug discovery', 'Molecular biology', 'Drug development', 'Epigenetics', 'Genomics', 'Oncology'}",0.09090909090909091,0.13333333333333333,0.2222222222222222,"{'Cell biology', 'Cancer', 'Tumor heterogeneity', 'Biology', 'Stem cells', 'Data integration and warehousing', 'Biotechnology', 'Drug discovery', 'Molecular biology', 'Drug development', 'Epigenetics', 'Genomics', 'Oncology'}","{'Genetic engineering', 'Gene expression', 'Zoology', 'Human biology', 'Gene regulation', 'Pathology', 'Drug metabolism'}",N/A,N/A,"{'Tumor heterogeneity', 'Stem cells', 'Cancer'}"
gpt-3.5-turbo,"Chocolate Pots hot springs (CP) is a unique, circumneutral pH, iron-rich, geothermal feature in Yellowstone National Park. Prior research at CP has focused on photosynthetically driven Fe(II) oxidation as a model for mineralization of microbial mats and deposition of Archean banded iron formations. However, geochemical and stable Fe isotopic data have suggested that dissimilatory microbial iron reduction (DIR) may be active within CP deposits. In this study, the potential for microbial reduction of native CP Fe(III) oxides was investigated, using a combination of cultivation dependent and independent approaches, to assess the potential involvement of DIR in Fe redox cycling and associated stable Fe isotope fractionation in the CP hot springs. Endogenous microbial communities were able to reduce native CP Fe(III) oxides, as documented by most probable number enumerations and enrichment culture studies. Enrichment cultures demonstrated sustained DIR driven by oxidation of acetate, lactate, and H2 . Inhibitor studies and molecular analyses indicate that sulfate reduction did not contribute to observed rates of DIR in the enrichment cultures through abiotic reaction pathways. Enrichment cultures produced isotopically light Fe(II) during DIR relative to the bulk solid-phase Fe(III) oxides. Pyrosequencing of 16S rRNA genes from enrichment cultures showed dominant sequences closely affiliated with Geobacter metallireducens, a mesophilic Fe(III) oxide reducer. Shotgun metagenomic analysis of enrichment cultures confirmed the presence of a dominant G. metallireducens-like population and other less dominant populations from the phylum Ignavibacteriae, which appear to be capable of DIR. Gene (protein) searches revealed the presence of heat-shock proteins that may be involved in increased thermotolerance in the organisms present in the enrichments as well as porin-cytochrome complexes previously shown to be involved in extracellular electron transport. This analysis offers the first detailed insight into how DIR may impact the Fe geochemistry and isotope composition of a Fe-rich, circumneutral pH geothermal environment.","['Bacteria/classification/*metabolism', 'Ferric Compounds/*metabolism', 'Hot Springs/*microbiology', 'Oxidation-Reduction', 'Parks, Recreational', 'RNA, Bacterial/analysis', 'RNA, Ribosomal, 16S/analysis', 'Wyoming']","Data mining, RNA, Ribosome Profiling","{'Drug metabolism', 'Microbiology', 'Sequence analysis'}","{'Geochemistry', 'Microbiology', 'Environmental sciences'}",0.2,0.3333333333333333,0.3333333333333333,"{'Geochemistry', 'Environmental sciences'}","{'Drug metabolism', 'Sequence analysis'}",N/A,N/A,{'Geochemistry'}
gpt-3.5-turbo,"Because microRNAs (miRNAs) have been associated with eye diseases, our study aims to profile ocular miRNA expression in normal human ciliary body (CB), cornea, and trabecular meshwork (TM) using miRNA-Seq to provide a foundation for better understanding of miRNA function and disease involvement in these tissues.","['Aged', 'Ciliary Body/*metabolism', 'Cornea/*metabolism', 'Female', 'Glaucoma/genetics/metabolism', 'Humans', 'Keratoconus/genetics/metabolism', 'Male', 'MicroRNAs/*metabolism', 'Middle Aged', 'Sequence Analysis, RNA', 'Trabecular Meshwork/*metabolism']","Hepatic and biliary medicine, Human biology, Human genetics, Molecular medicine, Sequence analysis","{'Human biology', 'RNA', 'Drug metabolism', 'Genetics', 'Sequence analysis'}","{'Ophthalmology', 'RNA', 'Genetics', 'Molecular biology', 'Bioinformatics'}",0.25,0.4,0.4,"{'Ophthalmology', 'Bioinformatics', 'Molecular biology'}","{'Drug metabolism', 'Human biology', 'Sequence analysis'}",N/A,N/A,set()
gpt-3.5-turbo,"In the malaria parasite Plasmodium falciparum, the switch from asexual multiplication to sexual differentiation into gametocytes is essential for transmission to mosquitos. The transcription factor PfAP2-G is a key determinant of sexual commitment that orchestrates this crucial cell fate decision. Here we identify the direct targets of PfAP2-G and demonstrate that it dynamically binds hundreds of sites across the genome. We find that PfAP2-G is a transcriptional activator of early gametocyte genes, and identify differences in PfAP2-G occupancy between gametocytes derived via next-cycle and same-cycle conversion. Our data implicate PfAP2-G not only as a transcriptional activator of gametocyte genes, but also as a potential regulator of genes important for red blood cell invasion. We also find that regulation by PfAP2-G requires interaction with a second transcription factor, PfAP2-I. These results clarify the functional role of PfAP2-G during sexual commitment and early gametocytogenesis.","['CRISPR-Cas Systems', 'Erythrocytes/parasitology', 'Gene Expression Regulation', 'Genes, Protozoan/genetics', 'Malaria/*parasitology/transmission', 'Malaria, Falciparum/parasitology', 'Plasmodium falciparum/*genetics/*growth & development/metabolism', 'Protozoan Proteins/blood/*genetics/*metabolism', 'Transcription Factors/metabolism']","Gene expression, Gene regulation, Proteins, Systems biology, Systems medicine","{'Gene expression', 'Parasitology', 'Proteins', 'Drug metabolism', 'Genetics', 'Gene regulation'}","{'Parasitology', 'Genomics', 'Genetics', 'Molecular biology', 'Bioinformatics'}",0.2222222222222222,0.4,0.3333333333333333,"{'Genomics', 'Bioinformatics', 'Molecular biology'}","{'Gene expression', 'Drug metabolism', 'Proteins', 'Gene regulation'}",N/A,N/A,set()
gpt-3.5-turbo,"Diagnostic and prognostic evaluation of chronic lymphocytic leukemia (CLL) involves blood cell counts, immunophenotyping, IgVH mutation status, and cytogenetic analyses. We generated B-cell associated gene-signatures (BAGS) based on six naturally occurring B-cell subsets within normal bone marrow. Our hypothesis is that by segregating CLL according to BAGS, we can identify subtypes with prognostic implications in support of pathogenetic value of BAGS. Microarray-based gene-expression samples from eight independent CLL cohorts (1,024 untreated patients) were BAGS-stratified into pre-BI, pre-BII, immature, naïve, memory, or plasma cell subtypes; the majority falling within the memory (24.5-45.8%) or naïve (14.5-32.3%) categories. For a subset of CLL patients (n = 296), time to treatment (TTT) was shorter amongst early differentiation subtypes (pre-BI/pre-BII/immature) compared to late subtypes (memory/plasma cell, HR: 0.53 [0.35-0.78]). Particularly, pre-BII subtype patients had the shortest TTT among all subtypes. Correlates derived for BAGS subtype and IgVH mutation (n = 405) revealed an elevated mutation frequency in late vs. early subtypes (71% vs. 45%, P < .001). Predictions for BAGS subtype resistance towards rituximab and cyclophosphamide varied for rituximab, whereas all subtypes were sensitive to cyclophosphamide. This study supports our hypothesis that BAGS-subtyping may be of tangible prognostic and pathogenetic value for CLL patients.","['Adult', 'Aged', 'Aged, 80 and over', 'Antineoplastic Agents, Alkylating/therapeutic use', 'Antineoplastic Agents, Immunological/therapeutic use', 'B-Lymphocyte Subsets/*metabolism', 'Bone Marrow/*metabolism', 'Cyclophosphamide/therapeutic use', 'Drug Resistance, Neoplasm/physiology', 'Female', 'Gene Expression Regulation, Neoplastic', 'Humans', 'Leukemia, Lymphocytic, Chronic, B-Cell/*classification/*metabolism/therapy', 'Male', 'Microarray Analysis', 'Middle Aged', 'Prognosis', 'Proof of Concept Study', 'Retrospective Studies', 'Rituximab/therapeutic use', 'Survival Analysis', 'Time-to-Treatment']","Antimicrobial Resistance, Gene expression, Gene regulation, Human biology, Human genetics, Immunogenetics, Immunology, Medicinal chemistry, Sequence analysis","{'Gene expression', 'Human biology', 'Drug metabolism', 'Physiology', 'Gene regulation'}","{'Cytogenetics', 'Biomarkers', 'Genetics', 'Biotechnology', 'Molecular biology', 'Bioinformatics', '""Immunology', 'Genomics', 'Oncology""'}",0.0,0.0,0.0,"{'Cytogenetics', 'Biomarkers', 'Genetics', 'Molecular biology', 'Biotechnology', 'Bioinformatics', '""Immunology', 'Genomics', 'Oncology""'}","{'Gene expression', 'Human biology', 'Gene regulation', 'Physiology', 'Drug metabolism'}",N/A,N/A,"{'Oncology""', '""Immunology'}"
gpt-3.5-turbo,"CTCF is a key insulator-binding protein, and mammalian genomes contain numerous CTCF sites, many of which are organized in tandem.","['Binding Sites', 'CCCTC-Binding Factor/*metabolism', 'Cadherin Related Proteins', 'Cadherins/genetics', 'Chromatin/chemistry', '*Enhancer Elements, Genetic', '*Insulator Elements', '*Promoter Regions, Genetic', 'beta-Globins/genetics']","DNA binding sites, Mobile genetic elements, Protein binding sites, Proteins","{'Protein binding sites', 'Chemistry', 'Medicinal chemistry', 'Drug metabolism', 'DNA binding sites', 'Genetics', 'Biochemistry'}","{'DNA binding sites', 'Genetics', 'Genomics', 'Molecular biology'}",0.2222222222222222,0.5,0.2857142857142857,"{'Genomics', 'Molecular biology'}","{'Protein binding sites', 'Chemistry', 'Biochemistry', 'Drug metabolism', 'Medicinal chemistry'}",N/A,N/A,set()
