Model,Abstract,MeSH Terms,Old Ground Truth,New Ground Truth,Predictions,Jaccard Similarity,Precision,Recall,Added Labels (Predictions against New Ground Truth),Missing Labels (Predictions against New Ground Truth),Added Labels (Predictions against GPT-3.5),Missing Labels (Predictions against GPT-3.5),Hallucinations
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Yin and yang 1 (YY1) is a well-known zinc-finger transcription factor with crucial roles in normal development and malignancy. YY1 acts both as a repressor and as an activator of gene expression. We have identified 23 individuals with de novo mutations or deletions of YY1 and phenotypic features that define a syndrome of cognitive impairment, behavioral alterations, intrauterine growth restriction, feeding problems, and various congenital malformations. Our combined clinical and molecular data define ""YY1 syndrome"" as a haploinsufficiency syndrome. Through immunoprecipitation of YY1-bound chromatin from affected individuals' cells with antibodies recognizing both ends of the protein, we show that YY1 deletions and missense mutations lead to a global loss of YY1 binding with a preferential retention at high-occupancy sites. Finally, we uncover a widespread loss of H3K27 acetylation in particular on the YY1-bound enhancers, underscoring a crucial role for YY1 in enhancer regulation. Collectively, these results define a clinical syndrome caused by haploinsufficiency of YY1 through dysregulation of key transcriptional regulators.","['Acetylation', 'Adolescent', 'Base Sequence', 'Child, Preschool', 'Chromatin/*metabolism', 'Chromatin Immunoprecipitation', 'Cohort Studies', 'Enhancer Elements, Genetic/genetics', 'Female', 'Gene Ontology', 'Haploinsufficiency/*genetics', 'Haplotypes/genetics', 'Hemizygote', 'Histones/metabolism', 'Humans', 'Intellectual Disability/*genetics', 'Lymphocytes/metabolism', 'Male', 'Methylation', 'Models, Molecular', 'Mutation, Missense/genetics', 'Protein Binding/genetics', 'Protein Domains', '*Transcription, Genetic', 'YY1 Transcription Factor/chemistry/*genetics']","DNA mutation, Human biology, Human genetics, Mobile genetic elements, Molecular modelling, Paediatrics, Preclinical and clinical studies, Protein binding sites","{'Medicinal chemistry', 'Protein binding sites', 'Human biology', 'Molecular genetics', 'Biochemistry', 'Drug metabolism', 'Chemistry', 'Genetics'}","{'Gene regulation', 'Human genetics', 'Gene expression', 'Transcription factors and regulatory sites', 'DNA binding sites', 'Protein binding sites', 'Human biology', 'DNA mutation'}",0.14285714285714285,0.25,0.25,"{'Gene regulation', 'Human genetics', 'Transcription factors and regulatory sites', 'Gene expression', 'DNA binding sites', 'DNA mutation'}","{'Medicinal chemistry', 'Molecular genetics', 'Biochemistry', 'Drug metabolism', 'Chemistry', 'Genetics'}","{'Gene regulation', 'Human genetics', 'Gene expression', 'DNA binding sites', 'Pathology', 'Human biology', 'Carbon cycle', 'DNA mutation'}","{'Developmental biology', 'Epigenetics', 'Molecular biology', 'Transcription factors and regulatory sites', 'Cell biology', 'Genomics', 'Biochemistry', 'Genetics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Duck enteritis virus (DEV) is an important herpesvirus pathogen associated with acute, highly contagious lethal disease in waterfowls. Using a deep sequencing approach on RNA from infected chicken embryo fibroblast cultures, we identified several novel DEV-encoded micro (mi)RNAs. Unlike most mardivirus-encoded miRNAs, DEV-encoded miRNAs mapped mostly to the unique long region of the genome. The precursors of DEV miR-D18 and miR-D19 overlapped with each other, suggesting similarities to miRNA-offset RNAs, although only the DEV-miR-D18-3p was functional in reporter assays. Identification of these novel miRNAs will add to the growing list of virus-encoded miRNAs enabling the exploration of their roles in pathogenesis.","['Animals', 'Cells, Cultured', 'Chickens', 'Fibroblasts/virology', 'High-Throughput Nucleotide Sequencing', 'Mardivirus/*genetics', 'MicroRNAs/*genetics', 'RNA, Viral/*genetics']","Animal study, Cell culture collection, Laboratory animal science, RNA, Zoology","{'Zoology', 'Virology', 'Genetics'}","{'Laboratory animal science', 'Virology', 'Animal study', 'RNA', 'Infectious disease'}",0.14285714285714285,0.2,0.3333333333333333,"{'RNA', 'Laboratory animal science', 'Animal study', 'Infectious disease'}","{'Zoology', 'Genetics'}","{'Laboratory animal science', 'Ribosome Profiling', 'Zoology', 'Animal study', 'RNA'}","{'Molecular biology', 'Virology', 'Microbiology', 'Bioinformatics', 'Genetics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Candida parapsilosis is a pathogenic fungus that is major cause of hospital-acquired infection, predominantly due to growth as biofilms on indwelling medical devices. It is related to Candida albicans, which remains the most common cause of candidiasis disease in humans. The transcription factor Bcr1 is an important regulator of biofilm formation in vitro in both C. parapsilosis and C. albicans. We show here that C. parapsilosis Bcr1 is required for in vivo biofilm development in a rat catheter model, like C. albicans. By comparing the transcription profiles of a bcr1 deletion in both species we found that regulation of expression of the CFEM family is conserved. In C. albicans, three of the five CFEM cell wall proteins (Rbt5, Pga7 and Csa1) are associated with both biofilm formation and acquisition of iron from heme, which is an important virulence characteristic. In C. parapsilosis, the CFEM family has undergone an expansion to 7 members. Expression of three genes (CFEM2, CFEM3, and CFEM6) is dependent on Bcr1, and is induced in low iron conditions. All three are involved in the acquisition of iron from heme. However, deletion of the three CFEM genes has no effect on biofilm formation in C. parapsilosis. Our data suggest that the role of the CFEM family in iron acquisition is conserved between C. albicans and C. parapsilosis, but their role in biofilm formation is not.","['Animals', 'Biofilms/*growth & development', 'Biomarkers/metabolism', 'Candida/metabolism/*pathogenicity', 'Candidiasis/*genetics/*microbiology/pathology', 'Fungal Proteins/antagonists & inhibitors/*genetics/*metabolism', 'Gene Expression Profiling', 'Iron/*metabolism', 'Oligonucleotide Array Sequence Analysis', 'RNA, Messenger/genetics', 'Rats', 'Real-Time Polymerase Chain Reaction', 'Signal Transduction', 'Species Specificity']","Animal study, Biomarkers, Laboratory animal science, Proteins, RNA, Sequence analysis, Zoology","{'Biomarkers', 'Microbiology', 'Proteins', 'Pathology', 'Zoology', 'Drug metabolism', 'Genetics'}","{'Gene regulation', 'Laboratory animal science', 'Genomic imprinting', 'Zoology', 'Gene expression', 'Animal study', 'Protein binding sites'}",0.07692307692307693,0.14285714285714285,0.14285714285714285,"{'Gene regulation', 'Laboratory animal science', 'Genomic imprinting', 'Gene expression', 'Animal study', 'Protein binding sites'}","{'Biomarkers', 'Proteins', 'Microbiology', 'Pathology', 'Drug metabolism', 'Genetics'}","{'Gene expression', 'Gene regulation', 'Laboratory animal science', 'Proteins', 'Animal study', 'Zoology', 'Transcription factors and regulatory sites'}",set(),set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Dissipation kinetics of mesotrione, a new triketone herbicide, sprayed on soil from Limagne (Puy-de-Dôme, France) showed that the soil microflora were able to biotransform it. Bacteria from this soil were cultured in mineral salt solution supplemented with mesotrione as sole source of carbon for the isolation of mesotrione-degrading bacteria. The bacterial community structure of the enrichment cultures was analyzed by temporal temperature gradient gel electrophoresis (TTGE). The TTGE fingerprints revealed that mesotrione had an impact on bacterial community structure only at its highest concentrations and showed mesotrione-sensitive and mesotrione-adapted strains. Two adapted strains, identified as Bacillus sp. and Arthrobacter sp., were isolated by colony hybridization methods. Biodegradation assays showed that only the Bacillus sp. strain was able to completely and rapidly biotransform mesotrione. Among several metabolites formed, 2-amino-4-methylsulfonylbenzoic acid (AMBA) accumulated in the medium. Although sulcotrione has a chemical structure closely resembling that of mesotrione, the isolates were unable to degrade it.","['Bacillus/*isolation & purification/metabolism', 'Biodegradation, Environmental', 'Cyclohexanones/*metabolism', 'Ecology/methods', 'Herbicides/*metabolism', '*Soil Microbiology', 'Soil Pollutants/*metabolism']","Biology, Ecology, Environmental sciences, Microbial ecology, Microbiology, Plant biology","{'Microbiology', 'Drug metabolism', 'Microbial ecology', 'Environmental sciences', 'Ecology'}","{'Plant biology', 'Proteins', 'Gene expression', 'Agricultural science', 'Enzymes'}",0.0,0.0,0.0,"{'Plant biology', 'Proteins', 'Gene expression', 'Agricultural science', 'Enzymes'}","{'Microbial ecology', 'Environmental sciences', 'Microbiology', 'Drug metabolism', 'Ecology'}","{'Laboratory animal science', 'Metagenomics', 'Drug metabolism', 'Small molecules', 'Biobank', 'Carbon cycle'}","{'Microbiology', 'Environmental sciences', 'Agricultural science'}",{'Biodegradation'}
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Many cellular models aimed at elucidating cancer biology do not recapitulate pathobiology including tumor heterogeneity, an inherent feature of cancer that underlies treatment resistance. Here we introduce a cancer modeling paradigm using genetically engineered human pluripotent stem cells (hiPSCs) that captures authentic cancer pathobiology. Orthotopic engraftment of the neural progenitor cells derived from hiPSCs that have been genome-edited to contain tumor-associated genetic driver mutations revealed by The Cancer Genome Atlas project for glioblastoma (GBM) results in formation of high-grade gliomas. Similar to patient-derived GBM, these models harbor inter-tumor heterogeneity resembling different GBM molecular subtypes, intra-tumor heterogeneity, and extrachromosomal DNA amplification. Re-engraftment of these primary tumor neurospheres generates secondary tumors with features characteristic of patient samples and present mutation-dependent patterns of tumor evolution. These cancer avatar models provide a platform for comprehensive longitudinal assessment of human tumor development as governed by molecular subtype mutations and lineage-restricted differentiation.","['Animals', 'Brain Neoplasms/genetics/metabolism/pathology', 'Cell Differentiation', 'Cell Line, Tumor', 'Female', 'Gene Expression Regulation, Neoplastic', '*Genetic Engineering', 'Genome', 'Glioblastoma/*genetics/metabolism/*pathology', 'Glioma/genetics/pathology', 'Humans', 'Mice', 'Mice, SCID', 'Mutation', 'Neoplasm Transplantation', 'Neoplastic Stem Cells/pathology', 'Neurofibromin 1/genetics', 'PTEN Phosphohydrolase/genetics', 'Pluripotent Stem Cells/*pathology', 'Transplantation, Heterologous', 'Tumor Suppressor Protein p53/genetics']","Animal study, Bioengineering, DNA mutation, Gene expression, Gene regulation, Genetic engineering, Human biology, Human genetics, Informatics, Laboratory animal science, Metabolic engineering, Neurology, Plant biology, Protein expression, Regenerative medicine, Zoology","{'Gene regulation', 'Genetic engineering', 'Zoology', 'Gene expression', 'Pathology', 'Human biology', 'Drug metabolism', 'Genetics', 'DNA mutation'}","{'Protein disordered structure', 'Neurobiology', 'Genotype and phenotype', 'Neurology', 'Laboratory animal science', 'Proteins', 'Cell culture collection', 'Human genetics', 'Zoology', 'Cell biology', 'Animal study', 'Protein expression', 'Protein binding sites', 'Regenerative medicine', 'Human biology', 'Sequence analysis'}",0.08695652173913043,0.125,0.2222222222222222,"{'Protein disordered structure', 'Neurobiology', 'Genotype and phenotype', 'Neurology', 'Laboratory animal science', 'Proteins', 'Cell culture collection', 'Human genetics', 'Cell biology', 'Animal study', 'Protein expression', 'Protein binding sites', 'Regenerative medicine', 'Sequence analysis'}","{'DNA mutation', 'Gene regulation', 'Genetic engineering', 'Gene expression', 'Pathology', 'Drug metabolism', 'Genetics'}","{'Gene regulation', 'Laboratory animal science', 'Cell culture collection', 'Proteins', 'Genetic engineering', 'Human genetics', 'Zoology', 'Gene expression', 'Animal study', 'Pathology', 'Biotherapeutics', 'Protein interactions', 'Human biology', 'Drug metabolism', 'Embryology'}","{'Drug discovery', 'Biotechnology', 'Data integration and warehousing', 'Biology', 'Molecular biology', 'Cell biology', 'Genomics', 'Drug development', 'Epigenetics', 'Oncology', 'Genetics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Chocolate Pots hot springs (CP) is a unique, circumneutral pH, iron-rich, geothermal feature in Yellowstone National Park. Prior research at CP has focused on photosynthetically driven Fe(II) oxidation as a model for mineralization of microbial mats and deposition of Archean banded iron formations. However, geochemical and stable Fe isotopic data have suggested that dissimilatory microbial iron reduction (DIR) may be active within CP deposits. In this study, the potential for microbial reduction of native CP Fe(III) oxides was investigated, using a combination of cultivation dependent and independent approaches, to assess the potential involvement of DIR in Fe redox cycling and associated stable Fe isotope fractionation in the CP hot springs. Endogenous microbial communities were able to reduce native CP Fe(III) oxides, as documented by most probable number enumerations and enrichment culture studies. Enrichment cultures demonstrated sustained DIR driven by oxidation of acetate, lactate, and H2 . Inhibitor studies and molecular analyses indicate that sulfate reduction did not contribute to observed rates of DIR in the enrichment cultures through abiotic reaction pathways. Enrichment cultures produced isotopically light Fe(II) during DIR relative to the bulk solid-phase Fe(III) oxides. Pyrosequencing of 16S rRNA genes from enrichment cultures showed dominant sequences closely affiliated with Geobacter metallireducens, a mesophilic Fe(III) oxide reducer. Shotgun metagenomic analysis of enrichment cultures confirmed the presence of a dominant G. metallireducens-like population and other less dominant populations from the phylum Ignavibacteriae, which appear to be capable of DIR. Gene (protein) searches revealed the presence of heat-shock proteins that may be involved in increased thermotolerance in the organisms present in the enrichments as well as porin-cytochrome complexes previously shown to be involved in extracellular electron transport. This analysis offers the first detailed insight into how DIR may impact the Fe geochemistry and isotope composition of a Fe-rich, circumneutral pH geothermal environment.","['Bacteria/classification/*metabolism', 'Ferric Compounds/*metabolism', 'Hot Springs/*microbiology', 'Oxidation-Reduction', 'Parks, Recreational', 'RNA, Bacterial/analysis', 'RNA, Ribosomal, 16S/analysis', 'Wyoming']","Data mining, RNA, Ribosome Profiling","{'Microbiology', 'Drug metabolism', 'Sequence analysis'}","{'Open science', 'Human biology', 'Human genetics'}",0.0,0.0,0.0,"{'Open science', 'Human genetics', 'Human biology'}","{'Microbiology', 'Drug metabolism', 'Sequence analysis'}","{'Electron microscopy', 'Metagenomics', 'Microbial ecology'}","{'Microbiology', 'Environmental sciences'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Because microRNAs (miRNAs) have been associated with eye diseases, our study aims to profile ocular miRNA expression in normal human ciliary body (CB), cornea, and trabecular meshwork (TM) using miRNA-Seq to provide a foundation for better understanding of miRNA function and disease involvement in these tissues.","['Aged', 'Ciliary Body/*metabolism', 'Cornea/*metabolism', 'Female', 'Glaucoma/genetics/metabolism', 'Humans', 'Keratoconus/genetics/metabolism', 'Male', 'MicroRNAs/*metabolism', 'Middle Aged', 'Sequence Analysis, RNA', 'Trabecular Meshwork/*metabolism']","Hepatic and biliary medicine, Human biology, Human genetics, Molecular medicine, Sequence analysis","{'Sequence analysis', 'Human biology', 'RNA', 'Drug metabolism', 'Genetics'}","{'Transcriptomics', 'Human genetics', 'Ophthalmology', 'Human biology', 'RNA'}",0.25,0.4,0.4,"{'Transcriptomics', 'Ophthalmology', 'Human genetics'}","{'Drug metabolism', 'Genetics', 'Sequence analysis'}","{'Transcriptomics', 'Human biology', 'Human genetics'}","{'Bioinformatics', 'Molecular biology', 'Genetics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"In the malaria parasite Plasmodium falciparum, the switch from asexual multiplication to sexual differentiation into gametocytes is essential for transmission to mosquitos. The transcription factor PfAP2-G is a key determinant of sexual commitment that orchestrates this crucial cell fate decision. Here we identify the direct targets of PfAP2-G and demonstrate that it dynamically binds hundreds of sites across the genome. We find that PfAP2-G is a transcriptional activator of early gametocyte genes, and identify differences in PfAP2-G occupancy between gametocytes derived via next-cycle and same-cycle conversion. Our data implicate PfAP2-G not only as a transcriptional activator of gametocyte genes, but also as a potential regulator of genes important for red blood cell invasion. We also find that regulation by PfAP2-G requires interaction with a second transcription factor, PfAP2-I. These results clarify the functional role of PfAP2-G during sexual commitment and early gametocytogenesis.","['CRISPR-Cas Systems', 'Erythrocytes/parasitology', 'Gene Expression Regulation', 'Genes, Protozoan/genetics', 'Malaria/*parasitology/transmission', 'Malaria, Falciparum/parasitology', 'Plasmodium falciparum/*genetics/*growth & development/metabolism', 'Protozoan Proteins/blood/*genetics/*metabolism', 'Transcription Factors/metabolism']","Gene expression, Gene regulation, Proteins, Systems biology, Systems medicine","{'Gene regulation', 'Parasitology', 'Proteins', 'Drug metabolism', 'Gene expression', 'Genetics'}","{'Gene regulation', 'Parasitology', 'Gene expression', 'Transcription factors and regulatory sites', 'DNA binding sites'}",0.375,0.6,0.5,"{'DNA binding sites', 'Transcription factors and regulatory sites'}","{'Drug metabolism', 'Proteins', 'Genetics'}","{'Gene regulation', 'Human genetics', 'Gene expression', 'Protein binding sites', 'Human biology'}","{'Parasitology', 'Molecular biology', 'Genomics', 'Bioinformatics', 'Genetics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Diagnostic and prognostic evaluation of chronic lymphocytic leukemia (CLL) involves blood cell counts, immunophenotyping, IgVH mutation status, and cytogenetic analyses. We generated B-cell associated gene-signatures (BAGS) based on six naturally occurring B-cell subsets within normal bone marrow. Our hypothesis is that by segregating CLL according to BAGS, we can identify subtypes with prognostic implications in support of pathogenetic value of BAGS. Microarray-based gene-expression samples from eight independent CLL cohorts (1,024 untreated patients) were BAGS-stratified into pre-BI, pre-BII, immature, naïve, memory, or plasma cell subtypes; the majority falling within the memory (24.5-45.8%) or naïve (14.5-32.3%) categories. For a subset of CLL patients (n = 296), time to treatment (TTT) was shorter amongst early differentiation subtypes (pre-BI/pre-BII/immature) compared to late subtypes (memory/plasma cell, HR: 0.53 [0.35-0.78]). Particularly, pre-BII subtype patients had the shortest TTT among all subtypes. Correlates derived for BAGS subtype and IgVH mutation (n = 405) revealed an elevated mutation frequency in late vs. early subtypes (71% vs. 45%, P < .001). Predictions for BAGS subtype resistance towards rituximab and cyclophosphamide varied for rituximab, whereas all subtypes were sensitive to cyclophosphamide. This study supports our hypothesis that BAGS-subtyping may be of tangible prognostic and pathogenetic value for CLL patients.","['Adult', 'Aged', 'Aged, 80 and over', 'Antineoplastic Agents, Alkylating/therapeutic use', 'Antineoplastic Agents, Immunological/therapeutic use', 'B-Lymphocyte Subsets/*metabolism', 'Bone Marrow/*metabolism', 'Cyclophosphamide/therapeutic use', 'Drug Resistance, Neoplasm/physiology', 'Female', 'Gene Expression Regulation, Neoplastic', 'Humans', 'Leukemia, Lymphocytic, Chronic, B-Cell/*classification/*metabolism/therapy', 'Male', 'Microarray Analysis', 'Middle Aged', 'Prognosis', 'Proof of Concept Study', 'Retrospective Studies', 'Rituximab/therapeutic use', 'Survival Analysis', 'Time-to-Treatment']","Antimicrobial Resistance, Gene expression, Gene regulation, Human biology, Human genetics, Immunogenetics, Immunology, Medicinal chemistry, Sequence analysis","{'Physiology', 'Gene regulation', 'Human biology', 'Drug metabolism', 'Gene expression'}","{'Biomarkers', 'Gene regulation', 'Genotype and phenotype', 'Proteins', 'Human genetics', 'Gene expression', 'Cell biology', 'Human biology', 'Cytogenetics'}",0.2727272727272727,0.3333333333333333,0.6,"{'Biomarkers', 'Genotype and phenotype', 'Proteins', 'Human genetics', 'Cell biology', 'Cytogenetics'}","{'Physiology', 'Drug metabolism'}","{'DNA mutation', 'Gene regulation', 'Antimicrobial Resistance', 'Proteins', 'Human genetics', 'Gene expression', 'Human biology', 'Immunology', 'Immunogenetics'}","{'Biomarkers', 'Biotechnology', 'Molecular biology', 'Genomics', 'Bioinformatics', 'Cytogenetics', 'Genetics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"CTCF is a key insulator-binding protein, and mammalian genomes contain numerous CTCF sites, many of which are organized in tandem.","['Binding Sites', 'CCCTC-Binding Factor/*metabolism', 'Cadherin Related Proteins', 'Cadherins/genetics', 'Chromatin/chemistry', '*Enhancer Elements, Genetic', '*Insulator Elements', '*Promoter Regions, Genetic', 'beta-Globins/genetics']","DNA binding sites, Mobile genetic elements, Protein binding sites, Proteins","{'DNA binding sites', 'Protein binding sites', 'Biochemistry', 'Drug metabolism', 'Chemistry', 'Medicinal chemistry', 'Genetics'}","{'DNA binding sites', 'Gene regulation', 'Transcription factors and regulatory sites'}",0.1111111111111111,0.3333333333333333,0.14285714285714285,"{'Gene regulation', 'Transcription factors and regulatory sites'}","{'Medicinal chemistry', 'Protein binding sites', 'Biochemistry', 'Drug metabolism', 'Chemistry', 'Genetics'}","{'Gene expression', 'Transcription factors and regulatory sites', 'DNA replication and recombination'}","{'Genomics', 'Molecular biology', 'Genetics'}","{'features and motifs', 'Nucleic acid sites'}"
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Adipocytes arise from the commitment and differentiation of adipose precursors in white adipose tissue (WAT). In studying adipogenesis, precursor markers, including Pref-1 and PDGFRα, are used to isolate precursors from stromal vascular fractions of WAT, but the relation among the markers is not known. Here, we used the Pref-1 promoter-rtTA system in mice for labeling Pref-1<sup>+</sup> cells and for inducible inactivation of the Pref-1 target Sox9. We show the requirement of Sox9 for the maintenance of Pref-1<sup>+</sup> proliferative, early precursors. Upon Sox9 inactivation, these Pref-1<sup>+</sup> cells become PDGFRα<sup>+</sup> cells that express early adipogenic markers. Thus, we show that Pref-1<sup>+</sup> cells precede PDGFRα<sup>+</sup> cells in the adipogenic pathway and that Sox9 inactivation is required for WAT growth and expansion. Furthermore, we show that in maintaining early adipose precursors, Sox9 activates Meis1, which prevents adipogenic differentiation. Our study also demonstrates the Pref-1 promoter-rtTA system for inducible gene inactivation in early adipose precursor populations.","['3T3-L1 Cells', 'Adipocytes/cytology/metabolism', '*Adipogenesis', 'Animals', 'Base Sequence', 'Biomarkers/metabolism', 'Calcium-Binding Proteins', 'Intercellular Signaling Peptides and Proteins/*metabolism', 'Male', 'Mice', 'Myeloid Ecotropic Viral Integration Site 1 Protein/*metabolism', 'Protein Binding', 'Receptor, Platelet-Derived Growth Factor alpha/*metabolism', 'SOX9 Transcription Factor/*metabolism', 'Stem Cells/cytology/metabolism']","Animal study, Biomarkers, Laboratory animal science, Protein binding sites, Proteins, Regenerative medicine, Zoology","{'Zoology', 'Drug metabolism', 'Biomarkers', 'Protein binding sites'}","{'Laboratory animal science', 'Proteins', 'Zoology', 'Animal study', 'Regenerative medicine', 'Small molecules', 'Sequence analysis'}",0.1,0.14285714285714285,0.25,"{'Laboratory animal science', 'Proteins', 'Animal study', 'Regenerative medicine', 'Small molecules', 'Sequence analysis'}","{'Biomarkers', 'Drug metabolism', 'Protein binding sites'}","{'Laboratory animal science', 'Proteins', 'Cell culture collection', 'Zoology', 'DNA binding sites', 'Animal study', 'Drug metabolism'}","{'Physiology', 'Proteomics', 'Molecular biology', 'Cell biology', 'Genomics', 'Bioinformatics', 'Genetics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Tumor suppressive microRNA (miR)-150 inhibits metastasis by combining with the C-C chemokine receptor 6 (CCR6) ""seed sequence"" mRNA of the 3'-untranslated region (3'-UTR) in advanced cutaneous T-cell lymphoma (CTCL). Because the histone deacetylase inhibitor (HDACI) vorinostat showed excellent outcomes for treating advanced CTCL, HDACIs may reduce the metastasis of CTCL by targeting miR-150 and/ or CCR6. To examine whether these candidate molecules are essential HDACI targets in advanced CTCL, we used the My-La, HH, and HUT78 CTCL cell lines for functional analysis because we previously demonstrated that their xenografts in NOD/Shi-scid IL-2γnul mice (CTCL mice) induced multiple metastases. We found that pan- HDACIs (vorinostat and panobinostat) inhibited the migration of CTCL cells and downregulated CCR6. The miRNA microarray analysis against CTCL cell lines demonstrated that these pan-HDACIs commonly upregulated 161 miRNAs, including 34 known tumor suppressive miRNAs such as miR-150. Although 35 miRNAs possessing the CCR6 ""seed sequence"" were included in these 161 miRNAs, miR-150 and miR-185-5p were downregulated in CTCL cells compared to in normal CD4+ T-cells. The transduction of 12 candidate miRNAs against CTCL cells revealed that miR-150 most efficiently inhibited their migration capabilities and downregulated CCR6. Quantitative reverse transcriptase-polymerase chain reaction demonstrated that miR-150 was downregulated in advanced but not early CTCL primary cases. Finally, we injected miR-150 or siCCR6 into CTCL mice and found that mouse survival was significantly prolonged. These results indicate that miR-150 and its target, CCR6, are essential therapeutic targets of pan-HDACIs in advanced CTCL with metastatic potential.","['Animals', 'Antineoplastic Agents/*pharmacology', 'Cell Line, Tumor', 'Cell Movement/*drug effects', 'Female', 'Gene Expression Regulation, Neoplastic', 'Histone Deacetylase Inhibitors/*pharmacology', 'Humans', 'Hydroxamic Acids/*pharmacology', 'Indoles/*pharmacology', 'Lymphoma, T-Cell, Cutaneous/*drug therapy/genetics/metabolism/pathology', 'Male', 'Mice, Inbred NOD', 'Mice, SCID', 'MicroRNAs/genetics/*metabolism', 'Neoplasm Invasiveness', 'Panobinostat', 'Receptors, CCR6/genetics/metabolism', 'Signal Transduction/drug effects', 'Skin Neoplasms/*drug therapy/genetics/metabolism/pathology', 'Time Factors', 'Vorinostat', 'Xenograft Model Antitumor Assays']","Animal study, Cell biology, Gene expression, Gene regulation, Human biology, Human genetics, Informatics, Laboratory animal science, Multiomics, Nucleic acids, Plant biology, Small molecules, Transcription factors and regulatory sites, Zoology","{'Gene regulation', 'Zoology', 'Gene expression', 'Pharmacology', 'Pathology', 'Human biology', 'Drug metabolism', 'Genetics'}","{'Laboratory animal science', 'Proteins', 'Cell culture collection', 'Human genetics', 'Zoology', 'Nucleic acids', 'Cell biology', 'Animal study', 'Software engineering', 'Protein binding sites', 'Human biology', 'RNA', 'Small molecules', 'Sequence analysis'}",0.1,0.14285714285714285,0.25,"{'Laboratory animal science', 'Proteins', 'Cell culture collection', 'Human genetics', 'Nucleic acids', 'Cell biology', 'Animal study', 'Software engineering', 'Protein binding sites', 'RNA', 'Small molecules', 'Sequence analysis'}","{'Gene regulation', 'Gene expression', 'Pharmacology', 'Pathology', 'Drug metabolism', 'Genetics'}","{'Protein disordered structure', 'Mapping', 'Gene regulation', 'Plant biology', 'Proteins', 'Cell culture collection', 'Laboratory animal science', 'Human genetics', 'Zoology', 'Gene expression', 'Animal study', 'Human biology', 'Microfluidics', 'Sequence analysis'}","{'Molecular biology', 'Cell biology', 'Genomics', 'Biochemistry', 'Genetics'}",set()
ft:gpt-3.5-turbo-0613:personal::8SAHvdnS,"Bacterial genes that change in expression upon environmental disturbance have commonly been seen as those that must also phenotypically matter. However, several studies suggest that differentially expressed genes are rarely phenotypically important. We demonstrate, for Gram-positive and Gram-negative bacteria, that these seemingly uncoordinated gene sets are involved in responses that can be linked through topological network analysis. However, the level of coordination is stress dependent. While a well-coordinated response is triggered in response to nutrient stress, antibiotics trigger an uncoordinated response in which transcriptionally and phenotypically important genes are neither linked spatially nor in their magnitude. Moreover, a gene expression meta-analysis reveals that genes with large fitness changes during stress have low transcriptional variation across hundreds of other conditions, and vice versa. Our work suggests that cellular responses can be understood through network models that incorporate regulatory and genetic relationships, which could aid drug target predictions and genetic network engineering.","['Anti-Bacterial Agents/*pharmacology', 'Culture Media/chemistry/pharmacology', 'Gene Expression Profiling', '*Gene Expression Regulation, Bacterial', '*Gene Regulatory Networks', '*Genes, Bacterial', 'Genetic Fitness', 'Phenotype', 'Pseudomonas aeruginosa/*drug effects/genetics/growth & development/metabolism', 'Streptococcus pneumoniae/*drug effects/genetics/growth & development/metabolism', 'Stress, Physiological', 'Transcription, Genetic/*drug effects']","Cell culture collection, Gene expression, Gene regulation, Genetics, Genotype and phenotype, Physiology, Plant biology, Protein variants","{'Gene regulation', 'Genotype and phenotype', 'Gene expression', 'Medicinal chemistry', 'Pharmacology', 'Biochemistry', 'Drug metabolism', 'Chemistry', 'Genetics'}","{'Gene regulation', 'Microbial collection', 'Genetic engineering', 'Microbial ecology', 'Gene expression', 'Microbiology', 'Infectious disease'}",0.14285714285714285,0.2857142857142857,0.2222222222222222,"{'Microbial collection', 'Genetic engineering', 'Microbial ecology', 'Microbiology', 'Infectious disease'}","{'Genotype and phenotype', 'Medicinal chemistry', 'Pharmacology', 'Biochemistry', 'Drug metabolism', 'Chemistry', 'Genetics'}","{'Gene regulation', 'Genetic variation', 'Human genetics', 'Microbial ecology', 'Gene expression', 'Human biology', 'Biodiversity'}","{'Bioinformatics', 'Molecular biology', 'Genetics', 'Systems biology'}",{'Bacteria'}
